AuthorID,Author,Date,Content,Attachments,Reactions
239201186933112833,da0ne_,03/10/2019 4:29 AM,"```
proto native int GetMemoryPointIndex(string memoryPointName);
proto native vector GetMemoryPointPos(string memoryPointName);
proto native vector GetMemoryPointPosByIndex(int pointIndex);
proto native bool MemoryPointExists(string memoryPoint);
```
this should do it Banana",,
148370724900306944,jacob_mango,03/10/2019 4:29 AM,That is what does it,,
239201186933112833,da0ne_,03/10/2019 4:29 AM,https://tenor.com/view/thumbsup-cool-great-nice-notbad-gif-5220607,,
207328818203983872,notabanana,03/10/2019 4:29 AM,I never thought to check if anything like that exists,,
207328818203983872,notabanana,03/10/2019 4:30 AM,How tf you guys just *know* all this? Do you just browse the scripts for fun?,,
239201186933112833,da0ne_,03/10/2019 4:30 AM,yes,,
148370724900306944,jacob_mango,03/10/2019 4:30 AM,I was trying to animate a player in script so I could do face motion,,
148370724900306944,jacob_mango,03/10/2019 4:30 AM,Failed at that,,
148370724900306944,jacob_mango,03/10/2019 4:30 AM,Found those functions,,
239201186933112833,da0ne_,03/10/2019 4:30 AM,i was able to do it my results: :oog:,,😛 (1)
179204846019149824,mikero,03/10/2019 5:42 AM,"`@mikero Is that something that's possible, to maybe get their exact coordinate position relative to center or something?`

Eliteness (and dep3d) only list their names not their location. Needing to 'know' their location is wooly thinking. The designer of the p3d sets a mempoint called 'light' in the exact spot he wants it to appear, and similarly 'doplvani' (the supply point) is the exact place the designer wants things to attach. 

even if the values were spat out, the numbers have no meaning. there is no sensible visual translation of where that point actually is that would give the user any better idea than just attaching in the first place (and looking for himself at the result)",,
179204846019149824,mikero,03/10/2019 5:44 AM,all of which is irrelevant since you don't get choices in what gets attached to where.,,
179204846019149824,mikero,03/10/2019 5:50 AM,in flashpoint you could direct a unit to `goto` up to ten mempoints in a building. They are clearly displayed ingame. I don't know if bis broke it in arma.,,
402077901174079499,munghard,03/10/2019 1:50 PM,"would some scripting genius be willing to help a bit with my scripts? send a pm. having troubles getting things to work on server, works on offline mode though.",,
402077901174079499,munghard,03/10/2019 3:14 PM,is this where rpcframework comes in? @Jacob_Mango,,
326682025643737089,smpklul,03/10/2019 3:21 PM,Does anyone know what the external and owned keywords do?,,
326682025643737089,smpklul,03/10/2019 3:24 PM,and volatile,,
105574798691680256,totallynotgrim,03/10/2019 3:39 PM,Dont worry about them,,
105574798691680256,totallynotgrim,03/10/2019 3:40 PM,You cant use them,,
326682025643737089,smpklul,03/10/2019 3:53 PM,I know but I want to know what they mean.,,
335454156221579265,|NP|Noah#1496,03/10/2019 4:11 PM,He guys 😃 i want to set health to all players to 0 after 60 minutes,,
335454156221579265,|NP|Noah#1496,03/10/2019 4:12 PM,"```C
void ResetChar(PlayerBase player)
         {
            player.SetHealth(0,0)
         }
```",,
335454156221579265,|NP|Noah#1496,03/10/2019 4:12 PM,"```C
class CustomMission: MissionServer
{    
   override void OnInit()
         {

            super.OnInit();
            GetGame().GetCallQueue(CALL_CATEGORY_GAMEPLAY).CallLater(ResetChar, 60*60*1000, true);

         }
}
```",,
335454156221579265,|NP|Noah#1496,03/10/2019 4:12 PM,https://gyazo.com/e366e4efa30f3bc7b8f51464ac93d22e,,
335454156221579265,|NP|Noah#1496,03/10/2019 4:13 PM,is there a solution for this ?,,
326682025643737089,smpklul,03/10/2019 4:39 PM,one of the parameters should be a string check the reference,,
335454156221579265,|NP|Noah#1496,03/10/2019 4:44 PM,"```C
void ResetChar(PlayerBase player)
         {
            player.SetHealth( ""GlobalHealth"", ""Health"", 0);
         }
```",,
335454156221579265,|NP|Noah#1496,03/10/2019 4:44 PM,i have it like this the server starts,,
335454156221579265,|NP|Noah#1496,03/10/2019 4:44 PM,but doesnt kill me,,
326682025643737089,smpklul,03/10/2019 4:54 PM,first param empty string maybe?,,
335454156221579265,|NP|Noah#1496,03/10/2019 4:56 PM,it's Nullpointer to instance,,
335454156221579265,|NP|Noah#1496,03/10/2019 4:56 PM,i think i have to set health for each player,,
335454156221579265,|NP|Noah#1496,03/10/2019 4:57 PM,"```C
ref array<Man> m_players = new array<Man>;
GetGame().GetWorld().GetPlayerList(m_players);
```",,
335454156221579265,|NP|Noah#1496,03/10/2019 4:57 PM,and then for each player set health 0 but idk how,,
326682025643737089,smpklul,03/10/2019 5:11 PM,what exactly is the problem there? don't you know the syntax of foreach?,,
335454156221579265,|NP|Noah#1496,03/10/2019 5:26 PM,Cleetus and Gravity found the solution!,,
335454156221579265,|NP|Noah#1496,03/10/2019 5:26 PM,"```C
void ResetChar(PlayerBase player)
         {
            ref array<Man> players = new array<Man>;
            GetGame().GetPlayers(players);
            
            for (int i = 0; i < players.Count(); i++)
            {
                PlayerBase m_Player;
                Class.CastTo(m_Player, players.Get(i));
                m_Player.SetHealth(""GlobalHealth"", ""Health"", 0);
            }

         }
```",,
335454156221579265,|NP|Noah#1496,03/10/2019 5:26 PM,"```C
class CustomMission: MissionServer
{    
   override void OnInit()
         {

            super.OnInit();
            GetGame().GetCallQueue(CALL_CATEGORY_GAMEPLAY).CallLater(ResetChar, 1*60*1000, true);

         }
}
```",,
335454156221579265,|NP|Noah#1496,03/10/2019 5:30 PM,"this kills the player ever minute change 
```C
GetGame().GetCallQueue(CALL_CATEGORY_GAMEPLAY).CallLater(ResetChar, 1*60*1000, true);
```",,
335454156221579265,|NP|Noah#1496,03/10/2019 5:31 PM,"X to the minutes the player should be killed if someone is interested :D
```C
GetGame().GetCallQueue(CALL_CATEGORY_GAMEPLAY).CallLater(ResetChar, X*60*1000, true);
```",,
326682025643737089,smpklul,03/10/2019 5:35 PM,Using a foreach and the Timer class would look better but if it works.,,
529346692307484672,WalkingSkull#4632,03/11/2019 3:02 AM,"Good evening, could someone show me the script to send automatic message to my server?

If you can not tell me the location, and what folder do this ...

Good game..",,
225757988005216257,mistaputt,03/11/2019 10:37 AM,"@WalkingSkull you need to be more precise about what you want to do exactly.
There are many ways to send message, via RCON for example, CFTools can also handle messaging, and you can either do it in scripts, using GetCallQueue for example",,
402077901174079499,munghard,03/11/2019 11:23 AM,what is the difference between EEHitBy and EEHitByRemote?,,
402077901174079499,munghard,03/11/2019 11:23 AM,https://tenor.com/view/tullaluana-tulla-webdiva-gif-8710134,,
402077901174079499,munghard,03/11/2019 11:26 AM,im guessing EEHitByRemote is on server?,,
167370568893464576,0x346e3730,03/11/2019 11:27 AM,EEHitBy is on server as well,,
402077901174079499,munghard,03/11/2019 11:27 AM,"hmm, cant see it on the scriptlog though?",,
102121607417327616,rvn,03/11/2019 11:39 AM,EEHitByRemote is called only on the client who caused the hit event,,
402077901174079499,munghard,03/11/2019 12:34 PM,i see thanks.,,
106435033203482624,kerkkoh,03/11/2019 4:39 PM,Is there a way to get the server fps other than `GetGame().GetFps()`?,,
105574798691680256,totallynotgrim,03/11/2019 5:51 PM,``1000/GetGame().GetTickTime()``,,
105574798691680256,totallynotgrim,03/11/2019 5:51 PM,But that is pretty much the same thing,,
106435033203482624,kerkkoh,03/11/2019 6:14 PM,"`GetFps()` is just giving me the same number (0.07), which doesn't change even though I spawn in enough zombies to kill the server etc.",,
106435033203482624,kerkkoh,03/11/2019 6:26 PM,"@Happy As `GetTickTime()` returns ""current time from start of the game"", wouldn't that number then just get closer and closer to 0?",,
105574798691680256,totallynotgrim,03/11/2019 6:27 PM,Well im fairly sure it returns delta time,,
105574798691680256,totallynotgrim,03/11/2019 6:27 PM,Not time since start,,
105574798691680256,totallynotgrim,03/11/2019 6:28 PM,No wait,,
105574798691680256,totallynotgrim,03/11/2019 6:28 PM,Oh yea,,
105574798691680256,totallynotgrim,03/11/2019 6:28 PM,In OnUpdate,,
105574798691680256,totallynotgrim,03/11/2019 6:28 PM,You can get delta time,,
105574798691680256,totallynotgrim,03/11/2019 6:28 PM,And just divide 1000 by it,,
106435033203482624,kerkkoh,03/11/2019 6:29 PM,What's the logic behind that?,,
106435033203482624,kerkkoh,03/11/2019 6:30 PM,Also that's returning `1e+06` :_.,,
105574798691680256,totallynotgrim,03/11/2019 6:31 PM,What do you mean whats the logic?,,
105574798691680256,totallynotgrim,03/11/2019 6:31 PM,1000/16.666667 will give you 60,,
105574798691680256,totallynotgrim,03/11/2019 6:31 PM,Aka FPS if your frame time is 16.6666667 ms,,
106435033203482624,kerkkoh,03/11/2019 6:32 PM,So I guess 1e+06 is pretty good fps huh,,
105574798691680256,totallynotgrim,03/11/2019 6:33 PM,That sounds giga wrong,,
105574798691680256,totallynotgrim,03/11/2019 6:33 PM,Im fairly sure timeslice is in seconds,,
105574798691680256,totallynotgrim,03/11/2019 6:33 PM,Not in miliseconds,,
105574798691680256,totallynotgrim,03/11/2019 6:33 PM,Not sure,,
105574798691680256,totallynotgrim,03/11/2019 6:33 PM,Check it out,,
335454156221579265,|NP|Noah#1496,03/11/2019 6:36 PM,"```C
GetGame().GetTime();
```",,
335454156221579265,|NP|Noah#1496,03/11/2019 6:36 PM,is in ms,,
335454156221579265,|NP|Noah#1496,03/11/2019 6:36 PM,"```C
20*60*1000 == 20mins
```",,
235718406492520448,niirozz,03/11/2019 6:39 PM,"timeslice  in OnUpdate is in second, yes",,
106435033203482624,kerkkoh,03/11/2019 7:01 PM,I believe 1/timeslice should provide an accurate enough representation of server performance. As long as one spaces it out enough,,
114872332719357956,hennysea,03/11/2019 11:21 PM,There's there any type of radial deletion call to delete certain class names within a radius distance?,,
207328818203983872,notabanana,03/11/2019 11:23 PM,Get objects at position then delete,,
529346692307484672,WalkingSkull#4632,03/11/2019 11:33 PM,"@Mista  MistaputtHoje às 06:37
@WalkingSkull you need to be more precise about what you want to do exactly.
There are many ways to send message, via RCON for example, CFTools can also handle messaging, and you can either do it in scripts, using GetCallQueue for example",,
529346692307484672,WalkingSkull#4632,03/11/2019 11:33 PM,"@Mista I prefer via script, but I need a template.
thanks",,
225757988005216257,mistaputt,03/11/2019 11:34 PM,@WalkingSkull yes ok i see,,
529346692307484672,WalkingSkull#4632,03/11/2019 11:35 PM,thank you,,
456226577798135808,Deleted User,03/12/2019 12:07 AM,i have been looking for a script as well,,
114872332719357956,hennysea,03/12/2019 1:17 AM,Thank you 🍌,,
456226577798135808,Deleted User,03/12/2019 1:41 AM,"working on an idea I got but does anyone know where the usage on the types files calls from? Possible to add another class for a section of loot?
for example I want to learn how to call:

<category name=""customloot"" />
   <usage name=""customspot"" />
     <value name=""Tier1"" />
    <value name=""Tier2"" />
  </type>",,
214427063665295362,aeryes,03/12/2019 1:55 AM,How can I get PPeffects to work on a server? Right now I can only get it to work client side.,,
456226577798135808,Deleted User,03/12/2019 2:25 AM,"someone help me ?
I added this script in the file serverDZ.cfg all right, but message does not appear in the game ..

motd [] = {""line1"", ""line2""}; // Message of the day displayed in the in-game chat
motdInterval = 1; // Time interval (in seconds) between each message",,
99298225999056896,cashewsan,03/12/2019 3:42 AM,"There's so many scripts to adjust for every instance of Firewood, is there an easier way or do I just gotta tough it through?",,
239201186933112833,da0ne_,03/12/2019 4:02 AM,what do you mean?,,
239201186933112833,da0ne_,03/12/2019 4:02 AM,how many firewood instances are there?,,
99298225999056896,cashewsan,03/12/2019 4:34 AM,a good amount,,
99298225999056896,cashewsan,03/12/2019 4:34 AM,I suffered through it though,,
99298225999056896,cashewsan,03/12/2019 4:52 AM,"So I'm unable to do modded core files, how would I be able to change the Firewood instances in that to my new Firewood?",,
99298225999056896,cashewsan,03/12/2019 4:54 AM,"that's the only instance I haven't been able to fix so far. But, I changed the WoodenLog output from trees, but they're not handled in the same script so I'm a bit lost :hmm:",,
99298225999056896,cashewsan,03/12/2019 5:03 AM,"It's handled under `plant.c`, while the WoodenLog drop is handled under `CAContinuousMineWood`, so could the fix to implement the new instance of Firewood under `CAContinuousMineWood`?",,
99298225999056896,cashewsan,03/12/2019 5:03 AM,"But then that would create two instances of the firewood at once, so I just :hmMM: :",,
99298225999056896,cashewsan,03/12/2019 5:05 AM,this is what I'm referencing btw,https://cdn.discordapp.com/attachments/492295576470290433/554877545166798851/Screenshot_506.png,
326682025643737089,smpklul,03/12/2019 10:04 AM,Can anyone tell me why the fuck an Timer object can only work with classes that are inherited from Managed?,,
239201186933112833,da0ne_,03/12/2019 10:13 AM,dont use timers,,
239201186933112833,da0ne_,03/12/2019 10:13 AM,they are shit,,
239201186933112833,da0ne_,03/12/2019 10:13 AM,use CallQueues,,
239201186933112833,da0ne_,03/12/2019 10:14 AM,make your own queue yea? so you dont cause issues with main ones thats if you are gonna do some hacky sleeping,,
326682025643737089,smpklul,03/12/2019 10:17 AM,U can add custom CallQueues?,,
239201186933112833,da0ne_,03/12/2019 10:18 AM,yes you can,,
239201186933112833,da0ne_,03/12/2019 10:18 AM,"i dont have an example handy, but its possible",,
326682025643737089,smpklul,03/12/2019 10:20 AM,I will figure it out,,
235718406492520448,niirozz,03/12/2019 6:32 PM,Timer works really fine,,
235718406492520448,niirozz,03/12/2019 6:32 PM,and my timer works even my class is not inherited from Managed,,
235718406492520448,niirozz,03/12/2019 6:33 PM,If you are doing new CallQueue for just a new timer,,
235718406492520448,niirozz,03/12/2019 6:33 PM,you are doing more shit than just a timer class,,
235718406492520448,niirozz,03/12/2019 6:33 PM,if you want to sleep,,
235718406492520448,niirozz,03/12/2019 6:33 PM,use thread instead,,
326682025643737089,smpklul,03/12/2019 11:19 PM,The Timer class has a Run function which requires a class inherited from Managed. Of course some random self written timer works what is your point?,,
