AuthorID,Author,Date,Content,Attachments,Reactions
665471546525220875,Zedmag#7576,12/17/2021 5:43 AM,Copyright © 2021 Zedmag,,🤣 (1)
196845794513518592,shaggoth,12/17/2021 5:44 AM,"i'll never release something on public, so relax about that :) i'm to scared of crazed bug reports",,
665471546525220875,Zedmag#7576,12/17/2021 5:44 AM,Hahaha. The evil mobs that come after you.,,
196845794513518592,shaggoth,12/17/2021 5:44 AM,i'm getting pbo error any ideas?,,
196845794513518592,shaggoth,12/17/2021 5:45 AM,no thank you :),,
665471546525220875,Zedmag#7576,12/17/2021 5:45 AM,so then theoretically I can have the client spawn some zombies or wolfs and no one else would see them? 🤔,,
561680015578759196,wrdg,12/17/2021 5:50 AM,Have you tried uninstalling?,,
561680015578759196,wrdg,12/17/2021 5:50 AM,Can’t have pbo errors if you don’t have dayz installed,,
561680015578759196,wrdg,12/17/2021 5:50 AM,:weSmart:,,
665471546525220875,Zedmag#7576,12/17/2021 5:55 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921264303284297738/image0.gif,
196845794513518592,shaggoth,12/17/2021 5:55 AM,:okay:,,
314761615218049024,PINKgeekPDX#0002,12/17/2021 6:40 AM,Hmmm 🧐 @ƃɐɯnɐΛ | פɐɹ |,,
665471546525220875,Zedmag#7576,12/17/2021 6:40 AM,A particle based ‘ghost’ figure?,,
196845794513518592,shaggoth,12/17/2021 7:26 AM,:aPES_ChainSmoke:,,
640851831446306816,ZARGE#3605,12/17/2021 8:33 AM,"Anyone know of any way to make an objects spawn only during a certain time? (for instance, an object with fog particles spawns at sunset and despawns at sunrise)",,
150883360019972096,hunterzcz,12/17/2021 8:59 AM,"if its possible somehow detect that item was spawned by CE, then you can add to that item code which despawn it if needed or leave it as is",,
292234618667663361,kyhbka,12/17/2021 9:19 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921315761602060308/unknown.png,
150883360019972096,hunterzcz,12/17/2021 9:22 AM,"thanks, this is exact place where he can put that conditions",,
150883360019972096,hunterzcz,12/17/2021 9:25 AM,hmm it can help against loot cyclers 😛,,
150883360019972096,hunterzcz,12/17/2021 9:25 AM,idea incoming,,
150883360019972096,hunterzcz,12/17/2021 9:25 AM,:KEKW:,,
708201682084823071,djhelix,12/17/2021 9:26 AM,if (lootCyclerDetected) { ban = true; },,
150883360019972096,hunterzcz,12/17/2021 9:27 AM,"no, just spawn nothing",,
150883360019972096,hunterzcz,12/17/2021 9:27 AM,or sent him to prison for cleaning toilets,,
708201682084823071,djhelix,12/17/2021 9:27 AM,Talking about your prison mod lol,,
708201682084823071,djhelix,12/17/2021 9:28 AM,Have you added the labor feature yet?,,
150883360019972096,hunterzcz,12/17/2021 9:28 AM,labor is there already - mining stones only,,
150883360019972096,hunterzcz,12/17/2021 9:29 AM,but will be added also sewing machines to make clothing and also cleaning toilets task,,
640851831446306816,ZARGE#3605,12/17/2021 9:29 AM,https://tenor.com/view/dictator-smells-like-smells-gif-19991583,,
150883360019972096,hunterzcz,12/17/2021 9:29 AM,yea its punishment,,"🤣 (1),👍 (1)"
150883360019972096,hunterzcz,12/17/2021 9:29 AM,but better than ban,,
150883360019972096,hunterzcz,12/17/2021 9:29 AM,and more fun,,
150883360019972096,hunterzcz,12/17/2021 9:30 AM,I had scripted gulag in the past on minecraft servers,,
708201682084823071,djhelix,12/17/2021 9:30 AM,"I know it's a very tacky way of doing things and a slower method, but is it possible to save things people have placed down or like the vehicle they last drove to a file named by their steam ID that can be referenced through server resets? I know the  proper way is OnStoreSave/Load, but using that under certain conditions I need it will wipe cars or unbuild structures without a wipe happening same day",,
150883360019972096,hunterzcz,12/17/2021 9:31 AM,I think is possible make some triggers,,
150883360019972096,hunterzcz,12/17/2021 9:31 AM,on military areas,,
150883360019972096,hunterzcz,12/17/2021 9:31 AM,where are most of loot cyclers,,
150883360019972096,hunterzcz,12/17/2021 9:32 AM,then using trigger detect his return,,
708201682084823071,djhelix,12/17/2021 9:33 AM,"Regarding my question above. It's just like this mod I made to save people's vehicles to their name and it saves their steamid too, but I used OnStoreSave/Load and it wiped cars at the time",,
708201682084823071,djhelix,12/17/2021 9:33 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921319074129121281/unknown.png,
708201682084823071,djhelix,12/17/2021 9:34 AM,So curious if it's logical to prevent a car wipe to do kind of like the Garage mod does and save people's owned vehicles under a file in the profile's folder instead of using OnStore,,
674308711464042566,dylanwkr,12/17/2021 9:51 AM,"getting this error, the mod Panacea Weapons, is open for any use and i wanna use it and this is a known crash error. any idea on how to fix it? or just remove it",,
674308711464042566,dylanwkr,12/17/2021 9:51 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921323811226386472/unknown.png,
674308711464042566,dylanwkr,12/17/2021 9:52 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921323873822208030/ACR.c,
164656616505999362,scottf2712,12/17/2021 9:52 AM,No need to post in multiple channels,,
674308711464042566,dylanwkr,12/17/2021 9:52 AM,no im moving it to a new channel,,
674308711464042566,dylanwkr,12/17/2021 9:52 AM,posted in one wrong,,
164656616505999362,scottf2712,12/17/2021 9:52 AM,Ah ok,,
164656616505999362,scottf2712,12/17/2021 9:53 AM,My bad then,,
674308711464042566,dylanwkr,12/17/2021 9:53 AM,you good boss,,
221987164320301057,docbuddy,12/17/2021 9:53 AM,Well multiple declaration means multiple declaration as in there already is a Class defined with the Same Name .,,
674308711464042566,dylanwkr,12/17/2021 9:53 AM,in the file there is only 2 ACR_Base,,
674308711464042566,dylanwkr,12/17/2021 9:53 AM,so what should i do to fix?,,
674308711464042566,dylanwkr,12/17/2021 9:54 AM,is it just a matter of removing one of them? i booted the server once perfectly. actually 2 times. but the third time i got the error,,
674308711464042566,dylanwkr,12/17/2021 9:55 AM,do i just remove the last acr base? thats all i can think rn tbh. i am brand new so what i say may make no sense lmao,,
221987164320301057,docbuddy,12/17/2021 9:55 AM,Gotta remove one of them. There cant be 2 classes with the Same Name .,,
292234618667663361,kyhbka,12/17/2021 9:56 AM,"Is it possible to get an attachment position?
If I use the `GetPosition()` function I get the position of the root object",,
674308711464042566,dylanwkr,12/17/2021 9:57 AM,does it matter which one or is it just guessing lmao,,
292234618667663361,kyhbka,12/17/2021 10:04 AM,"I found one way
`GetVertexPosition`",,
292234618667663361,kyhbka,12/17/2021 10:05 AM,Maybe there are better ways?,,
221987164320301057,docbuddy,12/17/2021 10:17 AM,I dont know the config / Script so I cant Tell you which one. 😅,,
674308711464042566,dylanwkr,12/17/2021 10:19 AM,i can send it,,
674308711464042566,dylanwkr,12/17/2021 10:19 AM,its right here,,
272245679013888011,marioe,12/17/2021 10:31 AM,"I told you before to use 
```csharp
vector mat[4];
GetTransform(mat)
```
for such cases",,
272245679013888011,marioe,12/17/2021 10:31 AM,It's the only one that will give you the transform of the actual attached object afaik,,
292234618667663361,kyhbka,12/17/2021 10:31 AM,https://tenor.com/view/thanks-gif-9783385,,
221987164320301057,docbuddy,12/17/2021 10:33 AM,"Im mobile, cant View it at the Moment.",,
674308711464042566,dylanwkr,12/17/2021 10:33 AM,can send sc,,
674308711464042566,dylanwkr,12/17/2021 10:35 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921334697676636160/unknown.png,
272245679013888011,marioe,12/17/2021 10:37 AM,You are always returning subcommand there,,
272245679013888011,marioe,12/17/2021 10:38 AM,the case values are always returned which are based on subCommand,,
272245679013888011,marioe,12/17/2021 10:38 AM,So you are always returning it,,
674308711464042566,dylanwkr,12/17/2021 10:39 AM,soooooo what i gotta due to fix it,,
272245679013888011,marioe,12/17/2021 10:39 AM,If this works,,
272245679013888011,marioe,12/17/2021 10:39 AM,Then just remove everything in the method,,
272245679013888011,marioe,12/17/2021 10:39 AM,and just return subCommand,,
272245679013888011,marioe,12/17/2021 10:39 AM,?,,
292234618667663361,kyhbka,12/17/2021 10:39 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921335885360939018/unknown.png,
272245679013888011,marioe,12/17/2021 10:40 AM,oof,,
272245679013888011,marioe,12/17/2021 10:40 AM,How deep in the hierarchy are these attachments?,,
292234618667663361,kyhbka,12/17/2021 10:40 AM,"Maybe I made a mistake, I'll check it out now",,
292234618667663361,kyhbka,12/17/2021 10:40 AM,1 level,,
272245679013888011,marioe,12/17/2021 10:40 AM,It should work,,
674308711464042566,dylanwkr,12/17/2021 10:40 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921336114411892736/ACR.c,
272245679013888011,marioe,12/17/2021 10:40 AM,"It's what I told you to use for your Stalker item, remember?",,
292234618667663361,kyhbka,12/17/2021 10:40 AM,"root
  - attach1
  - attach2
  - attach3",,
674308711464042566,dylanwkr,12/17/2021 10:41 AM,somethin like this mario?,,
674308711464042566,dylanwkr,12/17/2021 10:41 AM,sorry just a lil confused so my b if it aint right,,
272245679013888011,marioe,12/17/2021 10:42 AM,This won't solve that issue,,
272245679013888011,marioe,12/17/2021 10:42 AM,It just says that you have that class declared multiple times,,
272245679013888011,marioe,12/17/2021 10:42 AM,Be in your own mod or in another one that you have loaded,,
674308711464042566,dylanwkr,12/17/2021 10:42 AM,ohhhh,,
674308711464042566,dylanwkr,12/17/2021 10:42 AM,only other weapon mod i got is snafu loaded,,
272245679013888011,marioe,12/17/2021 10:42 AM,If you do not need it in your mod bc it is defined elsewere then just remove it from your mod,,
674308711464042566,dylanwkr,12/17/2021 10:43 AM,so just delete the whole file?,,
674308711464042566,dylanwkr,12/17/2021 10:43 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921336714163798026/unknown.png,
674308711464042566,dylanwkr,12/17/2021 10:43 AM,aka this just take it straight out?,,
272245679013888011,marioe,12/17/2021 10:43 AM,Just remove the class from the file,,
272245679013888011,marioe,12/17/2021 10:43 AM,You might need the other class that inherits from it,,
674308711464042566,dylanwkr,12/17/2021 10:43 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921336897962377216/unknown.png,
674308711464042566,dylanwkr,12/17/2021 10:43 AM,this?,,
674308711464042566,dylanwkr,12/17/2021 10:44 AM,just remove the acr base,,
674308711464042566,dylanwkr,12/17/2021 10:44 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921336965733945375/unknown.png,
674308711464042566,dylanwkr,12/17/2021 10:44 AM,and this one at the bottom?,,
272245679013888011,marioe,12/17/2021 10:44 AM,Just leave this,,
272245679013888011,marioe,12/17/2021 10:45 AM,"```csharp
class VTR_RemingtonACR : ACR_Base {}
```",,
272245679013888011,marioe,12/17/2021 10:45 AM,it should work,,
674308711464042566,dylanwkr,12/17/2021 10:45 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921337317564756018/unknown.png,
674308711464042566,dylanwkr,12/17/2021 10:45 AM,just this?,,
272245679013888011,marioe,12/17/2021 10:45 AM,add `{}` at the end of the line,,
674308711464042566,dylanwkr,12/17/2021 10:46 AM,,https://cdn.discordapp.com/attachments/492295576470290433/921337451786690610/unknown.png,
272245679013888011,marioe,12/17/2021 10:46 AM,yes,,
674308711464042566,dylanwkr,12/17/2021 10:46 AM,and it should fix my crashing problem?,,
674308711464042566,dylanwkr,12/17/2021 10:46 AM,if so hell yeah,,
674308711464042566,dylanwkr,12/17/2021 10:46 AM,and tyty alot,,
292234618667663361,kyhbka,12/17/2021 10:46 AM,"Yes, everything works, it's a problem in the model",,
292234618667663361,kyhbka,12/17/2021 10:46 AM,thanks,,
272245679013888011,marioe,12/17/2021 10:46 AM,👍,,
414169679385460737,ctg_gaming,12/17/2021 11:38 AM,"anyone ever made a custom weapon flashlight?  mine will turn on and work correctly while in hands, but once i attach it to my weapon, i do not get the option to turn on",,
591271413562867719,crocodoc,12/17/2021 1:22 PM,You need to add the action to switch it on to the weapon script aswell,,
484006692778934275,korjon418,12/17/2021 5:07 PM,Is that the same for the helmet flashlight and NVG?,,
591271413562867719,crocodoc,12/17/2021 5:21 PM,"Yes, but its easier to just inherit in script to mich2001",,
346366249275490304,recoiluk,12/17/2021 5:24 PM,"hi guys, so I have made some custom cloth strips, and ghillie suits, I have also created recipes to convert one to the other, but my problem is that I can still craft the default items that you could from the standard burlap strips and was wondering if its possible to turn it off so only custom equipment is available, thanks in advance",,
221987164320301057,docbuddy,12/17/2021 5:29 PM,Just unregister the recipes,,
346366249275490304,recoiluk,12/17/2021 5:34 PM,how do i do that ?,,
346366249275490304,recoiluk,12/17/2021 5:35 PM,and would that not stop people from the crafting the default equipment?,,
346366249275490304,recoiluk,12/17/2021 5:36 PM,"I think the issue here, is that the game is seeing my cloth strips as my class of object and also the default class at the same time",,
346366249275490304,recoiluk,12/17/2021 5:37 PM,thus allowing me to crafting both ghillie suits for instance,,
346366249275490304,recoiluk,12/17/2021 5:37 PM,from my cloth strips,,
637068369262280704,.maiar,12/17/2021 5:38 PM,are Configs you create for server always created in clients Appdata as well?,,
637068369262280704,.maiar,12/17/2021 5:39 PM,bc im trying to pull a string from config on server and its pulling it from the clients which is not same as server.,,
164872154154795008,zelik,12/17/2021 5:39 PM,"```c
override void SetActions()
	{
		super.SetActions();
		
		RemoveAction(actionname);
	}```",,
164872154154795008,zelik,12/17/2021 5:39 PM,@RecoilUK,,
164872154154795008,zelik,12/17/2021 5:39 PM,Nvm lol,,
164872154154795008,zelik,12/17/2021 5:39 PM,You need recipes not actions,,
637068369262280704,.maiar,12/17/2021 5:40 PM,Find recipe and change cando to return false,,
637068369262280704,.maiar,12/17/2021 5:40 PM,Could be another way but idk it,,
