AuthorID,Author,Date,Content,Attachments,Reactions
542253391632400384,akimbo_polygone,01/18/2020 1:05 AM,good work!,,
427419739787362304,Funkdoc#1677,01/18/2020 1:06 AM,"🙂 thnx but it seems that the z value always must be 0... so u could also do
`if ( ori[2] != 0 )`",,
427419739787362304,Funkdoc#1677,01/18/2020 1:08 AM,"i think thats because only 2 axes are needed to set alignment.
z must be the axis which get flipped because of gimbal lock somtimes... its depending from position but didnt get the cause...",,
643924892282257439,jestajoke,01/18/2020 3:07 AM,what a good evening read^,,
427419739787362304,Funkdoc#1677,01/18/2020 3:22 AM,lol:succ:,,😂 (1)
310235899118223360,solar11b,01/18/2020 12:30 PM,there a way to scale creatures? like animals/zombies overall size?,,
167370568893464576,0x346e3730,01/18/2020 12:40 PM,What's the best way to create sound from server ?,,
167370568893464576,0x346e3730,01/18/2020 12:40 PM,EntityAI.PlaySound with local_only = false doesn't seem to work,,
167370568893464576,0x346e3730,01/18/2020 12:42 PM,Is PlaySound from EffectManager client ?,,
427419739787362304,Funkdoc#1677,01/18/2020 12:44 PM,as i know sound and effects are only executable and triggerable on the client..,,
427419739787362304,Funkdoc#1677,01/18/2020 12:53 PM,u could trigger on server but then u have to rpc the trigger bool,,
167370568893464576,0x346e3730,01/18/2020 12:53 PM,That's one way of doing it but sound wouldn't be heared by people joining the radius after the start,,
427419739787362304,Funkdoc#1677,01/18/2020 12:57 PM,idk but when u trigger for all clients then it should be distance depending also after starting the sound on an object or position,,
239201186933112833,da0ne_,01/18/2020 1:18 PM,sound triggers client only,,
239201186933112833,da0ne_,01/18/2020 1:18 PM,,https://cdn.discordapp.com/attachments/492295576470290433/668066729171353600/unknown.png,
239201186933112833,da0ne_,01/18/2020 1:18 PM,"On all cases, the sounds are usually executed in parts of the script where they run on both ends",,
239201186933112833,da0ne_,01/18/2020 1:19 PM,so you are gonna have to sync it,,
167370568893464576,0x346e3730,01/18/2020 1:34 PM,oof,,
167370568893464576,0x346e3730,01/18/2020 1:35 PM,"Well guess I'm gonna make it play for clients that are here when they need to, and people joining later on won't hear it",,
167370568893464576,0x346e3730,01/18/2020 1:36 PM,Doing a cassette player so yeah syncing is going to be a pain in the ass,,
167370568893464576,0x346e3730,01/18/2020 1:47 PM,Also has anyone figured out GetPersistentID ?,,
167370568893464576,0x346e3730,01/18/2020 1:47 PM,"When doing it for a PlayerBase, I get this",,
167370568893464576,0x346e3730,01/18/2020 1:47 PM,`[DEBUG - PlayerBase] -1778669868 | -531837488 | 2035078043 | -1227371613`,,
167370568893464576,0x346e3730,01/18/2020 1:48 PM,Would like to use it to then do FindEntityByID,,
167370568893464576,0x346e3730,01/18/2020 1:56 PM,@Sumrak Maybe you know about it ? 🤓,,
427419739787362304,Funkdoc#1677,01/18/2020 1:56 PM,"getpersistentID is only valid after ""AfterLoad()"" for entities. then u have to save the 4 ints to a file next startup u can make a check if its equal..",,
167370568893464576,0x346e3730,01/18/2020 1:57 PM,That I know,,
167370568893464576,0x346e3730,01/18/2020 1:57 PM,"It's in the constructor, and stored as variables of the class",,
167370568893464576,0x346e3730,01/18/2020 1:57 PM,What I don't know is how to use the 4 bits,,
235718406492520448,niirozz,01/18/2020 1:58 PM,4 bits just need to be used by FindEntityByID,,
427419739787362304,Funkdoc#1677,01/18/2020 1:58 PM,"i use it like this
```modded class OffroadHatchback
{
    const string SMM_MISSION_VEHICLE = ""$profile:\\SurvivorMissions\\Cleanup\\MissionVehicle.txt"";
    
    override void AfterStoreLoad()
    {
        int b1, b2, b3, b4, b11, b12, b13, b14;
        string strVehID;
        string VehiclePersistentID[4];
        FileHandle MsaveVehicle = OpenFile( SMM_MISSION_VEHICLE, FileMode.READ );
        if ( MsaveVehicle )
        {
            FGets( MsaveVehicle, strVehID );
            CloseFile( MsaveVehicle );
            
            strVehID.ParseString( VehiclePersistentID );
            b1 = VehiclePersistentID[0].ToInt();
            b2 = VehiclePersistentID[1].ToInt();
            b3 = VehiclePersistentID[2].ToInt();
            b4 = VehiclePersistentID[3].ToInt();
            
            this.GetPersistentID( b11, b12, b13, b14 );
            
            if ( b1 == b11 && b2 == b12 && b3 == b13 && b4 == b14 )
            {
                Print(""[SMM] OnStartCleanup : Mission vehicle is present and gets deleted."");
                GetGame().ObjectDelete( GetGame().GetEntityByPersitentID( b1, b2, b3, b4 ));
                DeleteFile( SMM_MISSION_VEHICLE ); 
            }                        
        }
    }
} ```",,
235718406492520448,niirozz,01/18/2020 1:58 PM,You can't do more than that,,
235718406492520448,niirozz,01/18/2020 1:59 PM,It's used by the game for EnergyManager if I remember right,,
167370568893464576,0x346e3730,01/18/2020 1:59 PM,Yes it is,,
235718406492520448,niirozz,01/18/2020 1:59 PM,"and to sync cassette player, this will not be possible, unless you do a fake animation",,
167370568893464576,0x346e3730,01/18/2020 1:59 PM,"so what I do is `IEntity deadBody = FindEntityByID(GetGame().GetWorld(), deadInfos.GetDeadBodyID());`",,
167370568893464576,0x346e3730,01/18/2020 2:00 PM,GetDeadBodyID returning the sum of the 4 bits,,
235718406492520448,niirozz,01/18/2020 2:00 PM,"and get the value of this animation, to know which seconds you are on your sound",,
167370568893464576,0x346e3730,01/18/2020 2:00 PM,and FindEntityByID returns null,,
235718406492520448,niirozz,01/18/2020 2:00 PM,It's not this function,,
235718406492520448,niirozz,01/18/2020 2:00 PM,Wait,,
235718406492520448,niirozz,01/18/2020 2:00 PM,I will check,,
235718406492520448,niirozz,01/18/2020 2:01 PM,GetEntityByPersitentID,,
235718406492520448,niirozz,01/18/2020 2:01 PM,It's this one,,
235718406492520448,niirozz,01/18/2020 2:01 PM,GetGame().GetEntityByPersitentID,,
235718406492520448,niirozz,01/18/2020 2:02 PM,GetEntityByPersitentID only working in EEOnAfterLoad() function,,
235718406492520448,niirozz,01/18/2020 2:02 PM,so be careful,,
167370568893464576,0x346e3730,01/18/2020 2:02 PM,oof,,
235718406492520448,niirozz,01/18/2020 2:03 PM,It's wrote this,,
235718406492520448,niirozz,01/18/2020 2:03 PM,https://gyazo.com/0c2053ef32ff72fd05948950d270919c,,
235718406492520448,niirozz,01/18/2020 2:03 PM,"But try it, maybe this can work",,
235718406492520448,niirozz,01/18/2020 2:04 PM,"I think @Jacob_Mango already tried to work with FindEntityByID(IEntity worldEnt, int ID) function, so he can tell you more about her",,
427419739787362304,Funkdoc#1677,01/18/2020 2:05 PM,yes i def works.. i also used it like that,,
235718406492520448,niirozz,01/18/2020 2:06 PM,"yeah, but said try it not inside AfterLoad function",,
148370724900306944,jacob_mango,01/18/2020 2:07 PM,oh bohemia broke `FindEntityByID` around a later 0.63 update,,
235718406492520448,niirozz,01/18/2020 2:08 PM,shame on you @0x346e3730,,
167370568893464576,0x346e3730,01/18/2020 2:08 PM,l m a o,,
148370724900306944,jacob_mango,01/18/2020 2:08 PM,doesn't this one work fine?,https://cdn.discordapp.com/attachments/492295576470290433/668079359386714112/unknown.png,
167370568893464576,0x346e3730,01/18/2020 2:08 PM,It does,,
167370568893464576,0x346e3730,01/18/2020 2:09 PM,Didn't know there was GetEntityByPersistentID,,
167370568893464576,0x346e3730,01/18/2020 2:09 PM,Gonna give it a try as I need to use it when player connects and gets a new character,,
167370568893464576,0x346e3730,01/18/2020 2:09 PM,so I may be able to use AfterLoad,,
167370568893464576,0x346e3730,01/18/2020 2:14 PM,Can I call EEOnAfterLoad from another function ?,,
235718406492520448,niirozz,01/18/2020 2:15 PM,"Yes, but this will fuck up your things",,
235718406492520448,niirozz,01/18/2020 2:15 PM,EEOnAfterLoad should only be called by the engine,,
235718406492520448,niirozz,01/18/2020 2:15 PM,But if you want to get an entity,,
235718406492520448,niirozz,01/18/2020 2:15 PM,you can use the function to get the entity from network bits,,
235718406492520448,niirozz,01/18/2020 2:16 PM,Maybe this is better for you,,
167370568893464576,0x346e3730,01/18/2020 2:16 PM,Gonna give it a try,,
235718406492520448,niirozz,01/18/2020 2:17 PM,GetNetworkID and GetObjectByNetworkId functions,,
167370568893464576,0x346e3730,01/18/2020 2:17 PM,What's NetworkID,,
167370568893464576,0x346e3730,01/18/2020 2:18 PM,Is it persistent for the whole session ?,,
235718406492520448,niirozz,01/18/2020 2:20 PM,Yes should be,,
235718406492520448,niirozz,01/18/2020 2:20 PM,But don't know if networkID is the same for 2 different clients,,
167370568893464576,0x346e3730,01/18/2020 2:20 PM,It doesn't matter I use it on server,,
167370568893464576,0x346e3730,01/18/2020 2:21 PM,"The whole goal is to store an ID for a dead character, and if an admin of me revive the guy and he connects back, his dead character gets automatically deleted (because he has his stuff back)",,
167370568893464576,0x346e3730,01/18/2020 2:22 PM,it all happens on server,,
167370568893464576,0x346e3730,01/18/2020 2:31 PM,Worked like a charm,,
167370568893464576,0x346e3730,01/18/2020 2:31 PM,"You know I love you Niroz, right ?",,
148370724900306944,jacob_mango,01/18/2020 2:32 PM,ew,,
167370568893464576,0x346e3730,01/18/2020 2:32 PM,And I hate you Jacob,,
148370724900306944,jacob_mango,01/18/2020 2:32 PM,get a room,,
167370568893464576,0x346e3730,01/18/2020 2:32 PM,When are you fixing preview in COT ? When update ?,,
148370724900306944,jacob_mango,01/18/2020 2:33 PM,is that not already pushed?,,
