AuthorID,Author,Date,Content,Attachments,Reactions
561680015578759196,wrdg,03/28/2023 11:29 PM,"would suggest not storing values in actions, because they're singletons",,
1062405350403358731,salvaenidayz,03/28/2023 11:30 PM,isnt actioncondition client only?,,
561680015578759196,wrdg,03/28/2023 11:30 PM,no,,
561680015578759196,wrdg,03/28/2023 11:30 PM,"actioncondition runs on frame on the client, but runs just before action execute on the server (only once)",,
641390256897261598,sclowtonez,03/28/2023 11:31 PM,so the + operator  is pulling GetIdentity().GetName(); to targetPlayer and that is what is displayed AHHHHH,,
641390256897261598,sclowtonez,03/28/2023 11:31 PM,"i thought i needed "" """,,
1062405350403358731,salvaenidayz,03/28/2023 11:32 PM,I ask because i tried to check a variable in there and would not work without syncvariable,,
561680015578759196,wrdg,03/28/2023 11:32 PM,"you should also do this after super, not before",,
561680015578759196,wrdg,03/28/2023 11:32 PM,"actions are handled different, something set in the server isn't directly replicated on the client in actions",,
641390256897261598,sclowtonez,03/28/2023 11:33 PM,and before my`` return player.CanEatAndDrink();``,,
561680015578759196,wrdg,03/28/2023 11:33 PM,correct,,
561680015578759196,wrdg,03/28/2023 11:33 PM,you have to really understand the separation between server and client @SalvaeniDayZ,,
561680015578759196,wrdg,03/28/2023 11:33 PM,think of them as two different people,,
561680015578759196,wrdg,03/28/2023 11:33 PM,only way for them to both know about something is if one tells the other,,plus1 (1)
1062405350403358731,salvaenidayz,03/28/2023 11:34 PM,I am aware of that the class has seperate instances on both client and server,,
1062405350403358731,salvaenidayz,03/28/2023 11:34 PM,just didnt realize actioncondition did run on server,,
641390256897261598,sclowtonez,03/28/2023 11:35 PM,"so it's saying, if the game and client has player and the object in his hand and if this player has ID get ID and store it in targetPlayer and display this after Heal else Display Only Heal. which is probably just the regular survivor characters you can spawn",,
1062405350403358731,salvaenidayz,03/28/2023 11:35 PM,hence why SetSychDirty() is there 😉,,
641390256897261598,sclowtonez,03/28/2023 11:36 PM,I am trying my best to really read and understand the syntax,,
561680015578759196,wrdg,03/28/2023 11:37 PM,"yeah there are survivors like npcs from other mods, that don't have identities",,
641390256897261598,sclowtonez,03/28/2023 11:37 PM,so spawning one and testing it wont display a name LMAO,,
641390256897261598,sclowtonez,03/28/2023 11:37 PM,"damn it -,-",,
561680015578759196,wrdg,03/28/2023 11:37 PM,`CastTo` uses an out variable,,
641390256897261598,sclowtonez,03/28/2023 11:37 PM,i can join on my LAN server i am sure right i never tried,,
561680015578759196,wrdg,03/28/2023 11:38 PM,"i like using CastTo over regular Cast, because it looks cleaner when null checking and cast checking",,
641390256897261598,sclowtonez,03/28/2023 11:38 PM,cough ``Param1<float> nacdata = Param1<float>.Cast( action_data.m_ActionComponent.GetACData() );``,,
641390256897261598,sclowtonez,03/28/2023 11:38 PM,should i change to CastTo,,
561680015578759196,wrdg,03/28/2023 11:39 PM,"it's all preference, i mainly use it when i know what i'm casting can either be null or not the correct type",,
641390256897261598,sclowtonez,03/28/2023 11:39 PM,makes sense,,
641390256897261598,sclowtonez,03/28/2023 11:39 PM,you been a major help bro ty,,
561680015578759196,wrdg,03/28/2023 11:39 PM,"using regular cast is fine, especially if you know the type is going to be that cast type",,ok_hand (1)
641390256897261598,sclowtonez,03/28/2023 11:41 PM,"no need for ``m_Text = ""#Heal"";`` in ``void Action_GiveSalineTarget()`` then I assume",,
1062405350403358731,salvaenidayz,03/28/2023 11:48 PM,@Wardog Are you sure actioncondition is executed on server because a print in there doesnt log to server log only client,,
94225995581620224,itsatreee,03/28/2023 11:51 PM,From my understanding there is no major difference other than maybe primitive size. Both are floating point types. Both are 'imprecise'. (This is C#) but C++ says double is more precise than float.,,
94225995581620224,itsatreee,03/28/2023 11:52 PM,Perhaps Enforce uses double as a decimal type but would need someone more knowledgeable on the engine to comment.,,
665471546525220875,Zedmag#7576,03/28/2023 11:59 PM,Yes.,,
561680015578759196,wrdg,03/29/2023 12:04 AM,100% positive,,
561680015578759196,wrdg,03/29/2023 12:04 AM,Breakpoint it and find out :widebork:,,
1062405350403358731,salvaenidayz,03/29/2023 12:05 AM,"Unfortunately I cannot, i cannot get workbench working because battleeye kicks from me dayzdiag",,
1062405350403358731,salvaenidayz,03/29/2023 12:07 AM,That thing you gave me works great but I get kicked after 10 seconds,,
272245679013888011,marioe,03/29/2023 12:07 AM,"Please avoid using that in those palces, same for const and such. There are side effects and they are not pretty. Pretty much issues like badly used refs and hard to debug.",,peepo_cry (1)
207902577713479680,simonvic,03/29/2023 12:09 AM,time for a feedback tracker ticket,,
185697101735264257,flipperplz,03/29/2023 12:12 AM,These are the syntax issues in base game scripts that haunt me,https://cdn.discordapp.com/attachments/492295576470290433/1090397966143078450/image.png,
272245679013888011,marioe,03/29/2023 12:13 AM,Report those things in a ticket 🙂,,
148370724900306944,jacob_mango,03/29/2023 12:18 AM,https://tenor.com/view/ghost-dance-summer-camp-island-ghost-gif-26464800,,
148370724900306944,jacob_mango,03/29/2023 12:19 AM,"But yes, please report any issues to the feedback tracker",,
272245679013888011,marioe,03/29/2023 12:19 AM,@Ryann afaik in dayz terminal parenthesis in return statements followed by a semicolon get ignored,,❤️ (1)
272245679013888011,marioe,03/29/2023 12:20 AM,I do not know the reason and it's most likely just a bug so report it in feedback tracker,,
561680015578759196,wrdg,03/29/2023 12:33 AM,Time to open another bad ref ticket :widebork:,,
561680015578759196,wrdg,03/29/2023 12:33 AM,I want all vanilla bad refs fixed,,
561680015578759196,wrdg,03/29/2023 12:34 AM,"Idc if it breaks compatibility with mods, these should be fixed",,
561680015578759196,wrdg,03/29/2023 12:34 AM,Tired of the domino effect of people learning taking vanilla as an example,,
384850738355896321,ragtyson,03/29/2023 12:37 AM,How do I know if a ref is a bad one and how a good one?,,
561680015578759196,wrdg,03/29/2023 12:38 AM,:A_CheckPins_REH:,,
384850738355896321,ragtyson,03/29/2023 12:38 AM,:jerry:,,
148370724900306944,jacob_mango,03/29/2023 12:41 AM,https://discord.com/channels/452035973786632194/492295576470290433/869201343632539690,,
641390256897261598,sclowtonez,03/29/2023 12:42 AM,"say i want the players name now of their own id ```c
        PlayerBase player;
        m_Text = ""#Heal "" + player.(GetIdentity().GetName());``` ?",,
384850738355896321,ragtyson,03/29/2023 12:42 AM,Thanks :pepelamb:,,
641390256897261598,sclowtonez,03/29/2023 12:43 AM,return NULL 🤣,,
641390256897261598,sclowtonez,03/29/2023 12:43 AM,,https://cdn.discordapp.com/attachments/492295576470290433/1090405797743308840/image.png,
