AuthorID,Author,Date,Content,Attachments,Reactions
270086659503030272,pumpkin_,11/18/2022 2:15 AM,"ok, so apparently 295 is returned when you ask for part of an array that doesn't exist.",,
270086659503030272,pumpkin_,11/18/2022 2:19 AM,"how do i set the size of an array, in all previous experience i'd use
```int zones[400]```
but that doesnt work in dayz apparently",,
600793545594634241,kpro1982,11/18/2022 2:19 AM,It is not necessary to set the size.,,
270086659503030272,pumpkin_,11/18/2022 2:21 AM,"ok, any idea why would i be getting an output of 295 when i try to access the array then. from what i have read that means that the array doesnt extend to that element",,
600793545594634241,kpro1982,11/18/2022 2:22 AM,No idea without seeing the code. But Zed reads minds so he maybe able to help 😉,,
270086659503030272,pumpkin_,11/18/2022 2:22 AM,"ive been changing the code at the original post point so as not to spam, i did say that 🙂",,
270086659503030272,pumpkin_,11/18/2022 2:26 AM,"as i said before, after putting the ref line it it became all 0 and after moving it above like currently shown it will no longer compile",,
600793545594634241,kpro1982,11/18/2022 2:28 AM,I would normally access an element in array using `zones.Get(location)`,,
270086659503030272,pumpkin_,11/18/2022 2:29 AM,"ok, so zones.get() instead of zones[]",,
270086659503030272,pumpkin_,11/18/2022 2:29 AM,does that let you write to that element though?,,
600793545594634241,kpro1982,11/18/2022 2:29 AM,well...its case sensitive so zones.Get(),,
270086659503030272,pumpkin_,11/18/2022 2:29 AM,yea got that sorry,,
270086659503030272,pumpkin_,11/18/2022 2:29 AM,will try it,,
270086659503030272,pumpkin_,11/18/2022 2:31 AM,"modified it above to current, any idea as to the multiple declorations of zones now?",,
270086659503030272,pumpkin_,11/18/2022 2:32 AM,"just packed so, i will try it in a sec",,
270086659503030272,pumpkin_,11/18/2022 2:33 AM,nope still wont compile,,
600793545594634241,kpro1982,11/18/2022 2:37 AM,"I'm not sure if there is a bit of a language issue here. But we need to see the entire __class__ to help you and know what the error is with precision. For example, there is no way for anyone to know what error you are receiving unless you tell us.",,
600793545594634241,kpro1982,11/18/2022 2:38 AM,Are you using workbench? I think that might help you a lot because you can go through your code line by line that way.,,
270086659503030272,pumpkin_,11/18/2022 2:40 AM,"yea, sorry for the run around. i need to help the wife for 5-10. would it be possible to jump in a discord chat for 5 to clarify when i get back?",,
665471546525220875,Zedmag#7576,11/18/2022 2:40 AM,"yea I’m not guessing or trying to debug this mess. lol 
Just don’t use red inside of a method. not compiling means your missing something. I can’t read minds nor magically see all code. Lol",,
763823649828372570,Villager#7377,11/18/2022 2:40 AM,What does it mean that these two classes inherit different classes?,"https://cdn.discordapp.com/attachments/492295576470290433/1042977681643413504/image.png,https://cdn.discordapp.com/attachments/492295576470290433/1042977682016714882/image.png",
763823649828372570,Villager#7377,11/18/2022 2:41 AM,thanks,,
665471546525220875,Zedmag#7576,11/18/2022 2:41 AM,what?,,
763823649828372570,Villager#7377,11/18/2022 2:41 AM,Shouldn't the obverse and reverse of a normal coin inherit the same kind?,,
665471546525220875,Zedmag#7576,11/18/2022 2:42 AM,config and scripted inheritance does not need to match.,,
763823649828372570,Villager#7377,11/18/2022 2:44 AM,why,,
763823649828372570,Villager#7377,11/18/2022 2:45 AM,Why can they read the data in different inheritance relationships,,
561680015578759196,wrdg,11/18/2022 2:45 AM,because they're two different engines,,
561680015578759196,wrdg,11/18/2022 2:45 AM,"(config.cpp) is rv
(.c) is enforce script",,
561680015578759196,wrdg,11/18/2022 2:46 AM,"they share relations in some top levels, but ultimately they drive two very different functionalities",,
561680015578759196,wrdg,11/18/2022 2:46 AM,how dayz is built and its mash up of rv and enforce confuses a lot of new comers,,
763823649828372570,Villager#7377,11/18/2022 2:47 AM,what is rv?,,
561680015578759196,wrdg,11/18/2022 2:47 AM,the engine that arma 2 and 3 were built on,,
763823649828372570,Villager#7377,11/18/2022 3:04 AM,,https://cdn.discordapp.com/attachments/492295576470290433/1042983556986712134/image.png,
763823649828372570,Villager#7377,11/18/2022 3:04 AM,Their relationship really confused me,,
665471546525220875,Zedmag#7576,11/18/2022 3:06 AM,GetConfig,,
561680015578759196,wrdg,11/18/2022 3:16 AM,`GetMaxHealth`,,
561680015578759196,wrdg,11/18/2022 3:17 AM,"```cs
class PlayerBase
{
    void PlayerBase()
    {
        Print(""PlayerBase::ctor - MaxHealth: "" + GetMaxHealth());
    }
}
```",,
561680015578759196,wrdg,11/18/2022 3:18 AM,"there's linked data between rv definitions and enforce script definitions, yes it's confusing. i know",,
763823649828372570,Villager#7377,11/18/2022 3:18 AM,@WardogI want to modify the upper limit value. I want to find an example you sent earlier,https://cdn.discordapp.com/attachments/492295576470290433/1042987158136430682/image.png,
561680015578759196,wrdg,11/18/2022 3:18 AM,engine to engine communication,,
561680015578759196,wrdg,11/18/2022 3:19 AM,"idk what you mean, if you're overriding a method, you can't change its signature",,
763823649828372570,Villager#7377,11/18/2022 3:27 AM,I think I need to sort out the language to explain this problem well. Thank you for your patience. I'll think about it in combination with your answer,,
561680015578759196,wrdg,11/18/2022 5:12 AM,i just fell into the `ToAscii` not working trap :widebork:,,
561680015578759196,wrdg,11/18/2022 5:12 AM,time to make my own table i suppose,,
561680015578759196,wrdg,11/18/2022 5:27 AM,"ah nevermind, kegan did a funny slow one
```cs
map<string, int> asciiTable = new map<string, int>();
for (i = 1; i <= 255; i++)
{
    string char = i.AsciiToString();
    asciiTable.Insert(char, i);
}
```",,
239201186933112833,da0ne_,11/18/2022 5:55 AM,Ass keys,,
148370724900306944,jacob_mango,11/18/2022 7:42 AM,"Use `Hash`, as long as it is a length of 1 character it will return the same value as the corresponding Ascii code.

This is what CF uses for `CF_Byte`

https://github.com/Arkensor/DayZ-CommunityFramework/blob/production/JM/CF/Scripts/1_Core/CommunityFramework/CF_Byte.c#L38",,
561680015578759196,wrdg,11/18/2022 7:43 AM,good thinking,,
561680015578759196,wrdg,11/18/2022 7:46 AM,"`""m"".Hash() & 255;`",,
148370724900306944,jacob_mango,11/18/2022 7:46 AM,"There are various types in Community Framework that you could use if need be such as `CF_String`, `CF_Uint` or `CF_Byte`",,
600793545594634241,kpro1982,11/18/2022 8:23 AM,"I have a version of the standard serializer class```class RG_Konfig
{

    protected static string ConfigPATH = ""$profile:\\RationalGPS\\RationalGPS_Settings.json"";
    private static const string configRoot = ""$profile:\\RationalGPS\\"";    

    string ConfigVersion = ""1"";
    bool RequireGPS ;

    
    void SetRequireGPS(bool value)
    {
        RequireGPS = value;
        Save();
    
    }
    
    
    void Load(){
        Print(""[RationalGPS] Loading Config"");
        if (GetGame().IsServer()){
            
            if (FileExist(configRoot)==0) // Save Directory Does not Exist
            {
                Print(""[RationalGPS] '"" + configRoot + ""' does not exist, creating directory"");
                MakeDirectory(configRoot);
            }
            
            if (FileExist(ConfigPATH)){ //If Config File exist load File
                JsonFileLoader<RG_Konfig>.JsonLoadFile(ConfigPATH, this);
                if (ConfigVersion != ""1""){
                    ConfigVersion = ""1"";
                    Save();
                }
            }else{ //File does not exist create file
                Save();
            }
        }
    }
    
    void Save(){
        JsonFileLoader<RG_Konfig>.JsonSaveFile(ConfigPATH, this);
        Print(string.Format(""Rational GPS saving: %1"", RequireGPS));
    }

        
}
ref RG_Konfig m_RG_Konfig;

//Helper function to return Config
static ref RG_Konfig RG_GetKonfig()
{
    if (!m_RG_Konfig)
    {
        m_RG_Konfig = new RG_Konfig;
            
        if ( GetGame().IsServer() ){
            m_RG_Konfig.Load();
        }
    }
    return m_RG_Konfig;
};```",,
600793545594634241,kpro1982,11/18/2022 8:26 AM,"The save method saves to json as expected as long as it is accessed from the mod that contains it.  However, I have another mod that uses the setter to change the bool `RequireGPS`.  The value changes in game as expected. But the value will not save to json.  The Print() statement in the `Save()` shows the changed value. But when I check the json the value is unchanged.  Any ideas what is going on here?",,
665471546525220875,Zedmag#7576,11/18/2022 8:32 AM,Client vs server perhaps?,,
