AuthorID,Author,Date,Content,Attachments,Reactions
414169679385460737,ctg_gaming,01/24/2022 5:39 AM,"anyone that could help me with this? now its giving me an ""incompatible parameter"" for my `killerVictim.S2P_ZombieKillCount==`
```
for(int ii=0;ii<GetS2PZConfigServer().Zombies.Count();ii++)
           {
             if (killerVictim.S2P_ZombieKillCount==GetS2PZConfigServer().Zombies.Get(ii).KillsNeeded)
           {
             killerVictim.m_BankAccount = TraderPlusBankingData.Load(killerVictim.GetIdentity().GetPlainId(), GetTraderPlusBankConfigServer().DefaultMaxCurrency,GetTraderPlusBankConfigServer().DefaultStartCurrency,killer_name);
               if(killerVictim.m_BankAccount)
                 {
                   NotificationSystem.SendNotificationToPlayerIdentityExtended(killerVictim.GetIdentity(), 2, ""Slay2PayZ"", killer_name+GetS2PZConfigServer().Zombies.RewardMsg[ii], ""Slay2PayZ/Logo/CH_chubby_V3_Icon.paa"");
                   TraderPlusBankHelpers.SetAmountBankAccount(killerVictim,killerVictim.m_BankAccount.MoneyAmount + GetS2PZConfigServer().Zombies.Get(ii).PayoutAmount[ii]);
                   }
                 }
             }
           }
```",,
384850738355896321,ragtyson,01/24/2022 9:33 AM,"What would be the best or easiest way to change a texture and/or rvmat when the liquid of a bottle changes?
`GetLiquidType` ?",,
272389726315610112,mirxku,01/24/2022 1:08 PM,"Guys, is there a way to make a gun with svd animations, but that shoots in single mode(So you have to eject a round and load next with R after each shot)? SVD with cz527 mechanics",,
318156950804365329,tk92105,01/24/2022 1:39 PM,"can someone check if this item check would work?
thanks in advance
```c
modded class TransmitterBase extends ItemTransmitter
{
    override bool OnStoreLoad( ParamsReadContext ctx, int version )
    {
        if ( !super.OnStoreLoad( ctx, version ) )
            return false;

        int tuned_frequency_idx;
        TransmitterBase transmitter =  TransmitterBase.GetType();
        
        if ( !ctx.Read( tuned_frequency_idx ) )
        {
            if ( transmitter.IndexOf(""PersonalRadio"") == 0 || transmitter.IndexOf(""BaseRadio"") == 0 )
            {
                SetFrequencyByIndex( 0 );
                return false;
            }
            if ( transmitter.IndexOf(""PersonalRadio_Military"") == 0 || transmitter.IndexOf(""BaseRadio_Military"") == 0 )
            {
                SetFrequencyByIndex( 4 );
                return false;
            }
            if ( transmitter.IndexOf(""Radio_Receiver"") == 0 )
            {
                SetFrequencyByIndex( 7 );
                return false;
            }
        }
        SetFrequencyByIndex( tuned_frequency_idx );

        return true;
    }
```",,
456226577798135808,Deleted User,01/24/2022 2:07 PM,"Hello again!
I have a stupid question.
How I can make in dayz, when the player connecting to my server, the server automaticly mute the Discord and TeamSpeak? 😄 It's possible?",,
857222237593796610,thetomstock,01/24/2022 2:50 PM,Hi. I would like to know if i can adjust the level of damage a tent can take before it is ruined. Where do I find this in the script?,,
406572236376637441,kampftedy_07,01/24/2022 3:25 PM,Inside the config,,
185896664110727168,osodirty,01/24/2022 3:25 PM,It's not in script. It's config.cpp and you will need to override it. #configs-dayz.,,
857222237593796610,thetomstock,01/24/2022 3:26 PM,Thank's ❤️,,
275328660242694144,xeonmeister,01/24/2022 4:37 PM,"Hey!
A few days ago i was trying to create an addition to my dm mod that lets players keep their loot so they spawn with the same stuff they died with.
I looked around a little and found MiscGameplayFunctions.TransferItemProperties and MiscGameplayFunctions.TransferInventory
Now what i do is i remove all the items from the player on death and when they spawn i create a new item from the same type and call these methods on them. The player spawns with the same items but the items in the inventory dont show up (ammo, mags + meds) until the player relogs. How can i sync it so the player can see the transfered items in his clothing?",,
