AuthorID,Author,Date,Content,Attachments,Reactions
665471546525220875,Zedmag#7576,04/17/2021 10:15 PM,"i had some killer scripts in Exliled.. some one came up with a way to have java applets with in in game gui... so i made some BUY and SELL applets that linked to my google adSense.. so anytime someone clicked BUY or SELL at the traders, i got clicks on my 'ad' lol",,
185896664110727168,osodirty,04/17/2021 10:16 PM,"hahaha, nice",,
185896664110727168,osodirty,04/17/2021 10:17 PM,"I didn't have shit like that, but I definitely had a very customized server. Trying now to bring back my ATM hacking and Safety Deposits. Going from years of SQF to this is just :thinkgun:",,
185896664110727168,osodirty,04/17/2021 10:21 PM,Start there and play around a little. I look at other mods that do something similar to what I want for clues. Works out often.,,
323578649607405568,j.force,04/17/2021 10:33 PM,i am struggling lol,,
185896664110727168,osodirty,04/17/2021 10:53 PM,"Don't feel bad, so am I lol.",,
323578649607405568,j.force,04/17/2021 11:14 PM,i am defeated,,
665471546525220875,Zedmag#7576,04/17/2021 11:14 PM,welcoem to dayz,,
665471546525220875,Zedmag#7576,04/17/2021 11:14 PM,modding,,
185896664110727168,osodirty,04/17/2021 11:15 PM,don't give up so easily. Gotta lose sleep over it 1st.,,
323578649607405568,j.force,04/17/2021 11:16 PM,I know so little of scripting. I can't even imagine to think where I am going wrong.,,
665471546525220875,Zedmag#7576,04/17/2021 11:17 PM,are you getting errors in your scripts? is it even compiling?,,
135226527473336320,inclementdab,04/17/2021 11:19 PM,Everyone starts here,,
185896664110727168,osodirty,04/17/2021 11:20 PM,^,,
135226527473336320,inclementdab,04/17/2021 11:20 PM,Use it as a motivator. Not a deterrent,,
323578649607405568,j.force,04/17/2021 11:24 PM,"What I have now
```
modded class ActionTurnOnHeadtorch: ActionBase
{
    override bool ActionCondition( PlayerBase player, ActionTarget target, ItemBase item )
    {
        EntityAI headgear = EntityAI.Cast(player.GetInventory().FindAttachment(InventorySlots.HEADGEAR));
        EntityAI mask = EntityAI.Cast(player.GetInventory().FindAttachment(InventorySlots.MASK));
        EntityAI eyewear = EntityAI.Cast(player.GetInventory().FindAttachment(InventorySlots.EYEWEAR));
        EntityAI armband = EntityAI.Cast(player.GetInventory().FindAttachment(InventorySlots.ARMBAND));
        headgear z_headgear = headgear.Cast(target.GetObject());
        mask z_mask = mask.Cast(target.GetObject());
        eyewear z_eyewear = eyewear.Cast(target.GetObject());
        armband z_armband = armband.Cast(target.GetObject());
        
        if ( z_headgear )
            return true;
            
        if ( z_mask )
            return true;
            
        if ( z_eyewear )
            return true;
            
        if ( z_armband )
            return true;

        if ( z_headgear.HasEnergyManager() && z_headgear.GetCompEM().CanSwitchOn() && z_headgear.GetCompEM().CanWork() ) //TODO review conditions for turning off
        {
            return true;
        }
        if ( z_mask.HasEnergyManager() && z_mask.GetCompEM().CanSwitchOn() && z_mask.GetCompEM().CanWork() ) //TODO review conditions for turning off
        {
            return true;
        }
        if ( z_eyewear.HasEnergyManager() && z_eyewear.GetCompEM().CanSwitchOn() && z_eyewear.GetCompEM().CanWork() ) //TODO review conditions for turning off
        {
            return true;
        }
        if ( z_armband.HasEnergyManager() && z_armband.GetCompEM().CanSwitchOn() && z_armband.GetCompEM().CanWork() ) //TODO review conditions for turning off
        {
            return true;
        }
        
        return false
    }
};```",,
665471546525220875,Zedmag#7576,04/17/2021 11:26 PM,"we know that doesnt work..what i mean is, is the game even compiling your changes? add some jibberish somehwere and repack and test.. it will give you a compile error if it is... no error means not compiling",,
185896664110727168,osodirty,04/17/2021 11:26 PM,missing ; after false,,
185896664110727168,osodirty,04/17/2021 11:26 PM,sry had to,,
323578649607405568,j.force,04/17/2021 11:27 PM,ive been getting compiling errors,,
665471546525220875,Zedmag#7576,04/17/2021 11:31 PM,ok so then we know its compliling.. thats good lol,,
323578649607405568,j.force,04/17/2021 11:31 PM,"unknown type ""headgear""",,
665471546525220875,Zedmag#7576,04/17/2021 11:33 PM,prob cant do it that way then. and  i was wrong lol,,
323578649607405568,j.force,04/17/2021 11:33 PM,how do i get it to check the location slot for something without doubling up the type?,,
