AuthorID,Author,Date,Content,Attachments,Reactions
582657474159575050,lankycraig,08/01/2023 1:03 PM,"files[] = {""MrFreezeCraftingSystem/Scripts/4_World""};",,
365131869827760128,thesimuking,08/01/2023 1:04 PM,"it is changed: ```class defs
        {
            class worldScriptModule
            {
                value="""";
                files[]=
                {
                    ""CraftingRecipes/Scripts/4_World""
                };
            };
        };```",,
365131869827760128,thesimuking,08/01/2023 1:04 PM,oh,,
582657474159575050,lankycraig,08/01/2023 1:04 PM,ok do you stil get the error ?,,
365131869827760128,thesimuking,08/01/2023 1:04 PM,Yikes,,
365131869827760128,thesimuking,08/01/2023 1:04 PM,i found one Error xD,,
365131869827760128,thesimuking,08/01/2023 1:05 PM,or not,,
582657474159575050,lankycraig,08/01/2023 1:05 PM,other than the miss match with pbo and config,,
365131869827760128,thesimuking,08/01/2023 1:05 PM,no no it had an false alarm haha,,
365131869827760128,thesimuking,08/01/2023 1:05 PM,yep,,
365131869827760128,thesimuking,08/01/2023 1:05 PM,thats the status from yesterday,,
365131869827760128,thesimuking,08/01/2023 1:06 PM,what did you changed?,,
582657474159575050,lankycraig,08/01/2023 1:06 PM,class MFG_Recipes_Scripts,,
365131869827760128,thesimuking,08/01/2023 1:07 PM,only the line from ```class Recipes``` to ```class MFG_Recipes``` or i´m blind,,
365131869827760128,thesimuking,08/01/2023 1:08 PM,ah and there okay,,
365131869827760128,thesimuking,08/01/2023 1:08 PM,now i understand,,
582657474159575050,lankycraig,08/01/2023 1:08 PM,they changed both class decelerations,,
582657474159575050,lankycraig,08/01/2023 1:08 PM,as they should be,,
365131869827760128,thesimuking,08/01/2023 1:08 PM,can this help my problem?,,
365131869827760128,thesimuking,08/01/2023 1:08 PM,so i can copy/paste that back in my config or do i have to change something?,,
582657474159575050,lankycraig,08/01/2023 1:09 PM,i would type it out rather that copy pasting so you can under stand it better,,
365131869827760128,thesimuking,08/01/2023 1:09 PM,thx,,
