AuthorID,Author,Date,Content,Attachments,Reactions
561680015578759196,wrdg,10/24/2020 10:41 PM,"Their inventory is handled by CE, so it’s Xml. Their inventory is given to them upon spawn, not death.",,
561680015578759196,wrdg,10/24/2020 10:42 PM,You can clear out the XMLs associated with their inventory and create your own scripted version by using EEKilled,,
225304935355383808,[S.C.] Zedmag#7605,10/24/2020 11:31 PM,i couldnt figure out how to add to inventory though..,,
225304935355383808,[S.C.] Zedmag#7605,10/24/2020 11:31 PM,i think it is because they use a container instead?,,
225304935355383808,[S.C.] Zedmag#7605,10/24/2020 11:32 PM,their base doesnt have CreateInInventory(),,
265198066255134720,dannydoomno1,10/25/2020 1:52 AM,"I have a bit of code running to spawn in Zombies but its not Always creating the zombie.

```
InfectedSurvivor = DayZInfected.Cast(GetGame().CreateObject(RandomInfected, MissionObject.ModelToWorld(""-3 0 -3""), false, true));
InfectedSurvivor.GetInventory().CreateAttachment(""CowboyHat_Brown"");
```

Im getting this error.

SCRIPT    (E): NULL pointer to instance
Class:      'CarCrashMission'
Function: 'SpawnAIs'
Stack trace:
$CurrentDir://mpmissions//dayzOffline.chernarusplus//SurvivorMissionModule//Missions//Gangsters.c:440
scripts/3_Game/dayzgame.c:2376

Gangsters.c:440 = InfectedSurvivor.GetInventory().CreateAttachment(""CowboyHat_Brown"");",,
265198066255134720,dannydoomno1,10/25/2020 1:52 AM,Anyone know a change I can make to make 100% sure the zombie will spawn,,
225304935355383808,[S.C.] Zedmag#7605,10/25/2020 1:57 AM,do they always spawn with the stuff you tell them?,,
265198066255134720,dannydoomno1,10/25/2020 1:59 AM,yes,,
265198066255134720,dannydoomno1,10/25/2020 1:59 AM,"but sometimes some of them dont spawn at all, its either all or nothing ahah",,
265198066255134720,dannydoomno1,10/25/2020 1:59 AM,I can post more of the funtion if it helps,,
225304935355383808,[S.C.] Zedmag#7605,10/25/2020 2:02 AM,well im guessing it crashs during THAT spawn cuz it already had something in the attachment,,
265198066255134720,dannydoomno1,10/25/2020 2:04 AM,im not sure I understand what your saying...,,
141917748476248064,bugs11,10/25/2020 2:05 AM,@DannyDoomno1 Where is the line 440 ? edit & put a comment of where it is in your code,,
225304935355383808,[S.C.] Zedmag#7605,10/25/2020 2:05 AM,"this is line 440 ```InfectedSurvivor.GetInventory().CreateAttachment(""CowboyHat_Brown"");```",,
265198066255134720,dannydoomno1,10/25/2020 2:06 AM,<< crashes here  added on 4 lines,,
265198066255134720,dannydoomno1,10/25/2020 2:06 AM,well it dosent crash,,
265198066255134720,dannydoomno1,10/25/2020 2:06 AM,but error,,
225304935355383808,[S.C.] Zedmag#7605,10/25/2020 2:07 AM,oh its a crash thus interupts the rest of the script,,
265198066255134720,dannydoomno1,10/25/2020 2:07 AM,no,,
265198066255134720,dannydoomno1,10/25/2020 2:07 AM,only error,,
265198066255134720,dannydoomno1,10/25/2020 2:07 AM,MB,,
265198066255134720,dannydoomno1,10/25/2020 2:08 AM,Im assuming it errors here because the pointer is not pointing to the zombie because it didnt spawn,,
265198066255134720,dannydoomno1,10/25/2020 2:08 AM,"```DayZInfected InfectedSurvivor = DayZInfected.Cast(GetGame().CreateObject(RandomInfected, InfectedPos1, false, true));```",,
265198066255134720,dannydoomno1,10/25/2020 2:08 AM,so this isnt always spawning the zom,,
265198066255134720,dannydoomno1,10/25/2020 2:08 AM,and its random,,
141917748476248064,bugs11,10/25/2020 2:08 AM,"I guess, the ``` DayZInfected.Cast(GetGame().CreateObject(RandomInfected, MissionObject.ModelToWorld(""-3 0 -3""), false, true));``` sometime return a Null value",,
265198066255134720,dannydoomno1,10/25/2020 2:08 AM,yea thats what im curious of,,
141917748476248064,bugs11,10/25/2020 2:08 AM,so some zombie cause that,,
141917748476248064,bugs11,10/25/2020 2:08 AM,spawn them one by one xD,,
141917748476248064,bugs11,10/25/2020 2:09 AM,and you'll find :p,,
141917748476248064,bugs11,10/25/2020 2:10 AM,"or maybe they spawn in the ground or some kind, get deleted in some way and return null",,
265198066255134720,dannydoomno1,10/25/2020 2:11 AM,I figured it out,,
265198066255134720,dannydoomno1,10/25/2020 2:11 AM,ZmbM_SkaterYoung_Beige is not a real zombie type,,
265198066255134720,dannydoomno1,10/25/2020 2:11 AM,im big dum,,
141917748476248064,bugs11,10/25/2020 2:11 AM,Shit happen 🙂,,
265198066255134720,dannydoomno1,10/25/2020 2:11 AM,❤️,,
561680015578759196,wrdg,10/25/2020 2:12 AM,Why don’t you just use CE XMLs to change what spawns on a zombie?,,
561680015578759196,wrdg,10/25/2020 2:12 AM,You have a lot more control that way,,
265198066255134720,dannydoomno1,10/25/2020 2:13 AM,because thats way more work than it needs to be and I want them all the look like Mafia cowboy zombies haha,,
265198066255134720,dannydoomno1,10/25/2020 2:14 AM,"the cowboy hat is a design choice, not just testing haha",,
265198066255134720,dannydoomno1,10/25/2020 2:14 AM,the kingpin has the key for the car with the loot and he has a different colour hat :3,,
144973944271798272,mandibull,10/25/2020 2:15 AM,"By the way guys instead of doing
```cpp
#ifdef DAYZ_1_10    
// new code
#else
// old code
#endif
```
You should be doing:
```cpp
#ifdef DAYZ_1_09
// old code
#else
// new code
#endif
```
Otherwise your mod will break again in once 1.11 hits.",,
265198066255134720,dannydoomno1,10/25/2020 2:16 AM,your a smart man @Mandibull ❤️,,
196845794513518592,shaggoth,10/25/2020 2:24 AM,"> because thats way more work than it needs to be and I want them all the look like Mafia cowboy zombies haha
 @DannyDoomno1 but you can give them attachments via cfgrandompresets.xml or am i missing something?",,
196845794513518592,shaggoth,10/25/2020 2:27 AM,"like that ```xml
    <!-- -------------------------  FOREST REAPER  ------------------------- -->
    <attachments chance=""1.00"" name=""suitForestReaper"">
        <item name=""GhillieSuit_Woodland"" chance=""1.00"" />
    </attachments>
    <attachments chance=""1.00"" name=""hoodForestReaper"">
        <item name=""GhillieHood_Woodland"" chance=""1.00"" />
    </attachments>
    <attachments chance=""0.05"" name=""gunForestReaper"">
        <item name=""Repeater"" chance=""1.00"" />
    </attachments>
    <!-- -------------------------  BABE  ------------------------- -->
    <attachments chance=""1.00"" name=""BabeEars"">
        <item name=""MassCatEars"" chance=""1.00"" />
    </attachments>``` 🙂",,
196845794513518592,shaggoth,10/25/2020 2:27 AM,i'm  probably missing something,,
265198066255134720,dannydoomno1,10/25/2020 2:28 AM,"if I was going to expand on what they might spawn with and do a more complicated setup then I might look into this, but they all just spawn with a hat and some money in them, then one with the key.",,
265198066255134720,dannydoomno1,10/25/2020 2:29 AM,no need to reinvent the wheel if your only going to roll it down a hill,,
265198066255134720,dannydoomno1,10/25/2020 2:30 AM,"and this is for a mission script, this is not for all zombies on the map",,
196845794513518592,shaggoth,10/25/2020 2:32 AM,aah missions,,
196845794513518592,shaggoth,10/25/2020 2:32 AM,forget i said anything ),,
141917748476248064,bugs11,10/25/2020 2:37 AM,@Any1 Kenobi :omegaROLL:,,
196845794513518592,shaggoth,10/25/2020 2:38 AM,🖕,,
196845794513518592,shaggoth,10/25/2020 2:38 AM,:591930573568606219:,,
196845794513518592,shaggoth,10/25/2020 2:39 AM,c'mon it's 4 in the morning ) i was helpfull 😄,,
141917748476248064,bugs11,10/25/2020 2:42 AM,"```c
override bool HasProxyParts()
    {
        return true;
    }
bool IsUsingProxies()
    {
        return false;
    }
``` If ever anyone used those, how ? 😄",,
241370201222938626,kegan.eth,10/25/2020 2:12 AM,Anyone else put work into arbitrary enforce execution?,,
241370201222938626,kegan.eth,10/25/2020 2:13 AM,I just finished a really nice ArbitaryExecutor class that wraps it all up for JIT compiling and execution.,,
241370201222938626,kegan.eth,10/25/2020 2:13 AM,"wondering if anyone has learned anything that I may have missed, because it seems pretty straight forward.",,
561680015578759196,wrdg,10/25/2020 2:26 AM,No because it’s not legal,,
561680015578759196,wrdg,10/25/2020 2:26 AM,:sumGun:,,
135226527473336320,inclementdab,10/25/2020 2:46 AM,:sumGun:,,
196845794513518592,shaggoth,10/25/2020 2:50 AM,:20190920173820_2:,,
211779129924780032,hlynge,10/25/2020 6:57 AM,"How do I sort a Map ??
In COM, Jacob has a list of the Teleport positions... when the list is shown, this is not in any special order. How it it possible to sort the order of the list based on the string element ??
```    autoptr map< string, vector > Positions = new map< string, vector >;```",,
135226527473336320,inclementdab,10/25/2020 7:08 AM,why would you need to sort it,,
135226527473336320,inclementdab,10/25/2020 7:09 AM,"a map is a lookup table. so i can do something like Positions[""Store""] and retrieve the vector in the ""Store"" position",,
211779129924780032,hlynge,10/25/2020 7:15 AM,"When Jacob reads the list back to the TP widget the values are not ordered and I would like to be able to jump sequencially:
```
        for ( int nPosition = 0; nPosition < Positions.Count(); nPosition++ )
        {
            m_LstPositionList.AddItem( Positions.GetKey( nPosition ), NULL, 0 );
        }
```",,
135226527473336320,inclementdab,10/25/2020 7:18 AM,then do this,,
135226527473336320,inclementdab,10/25/2020 7:19 AM,"```
foreach (string name, vector position: Positions) {
  m_LstPositionList.AddItem(position, null, 0);
}
```",,
135226527473336320,inclementdab,10/25/2020 7:20 AM,sorting it should be unnecessary,,
211779129924780032,hlynge,10/25/2020 7:29 AM,"If I replace the above with your code, I get this result:",https://cdn.discordapp.com/attachments/492295576470290433/769809840960438272/unknown.png,
135226527473336320,inclementdab,10/25/2020 7:34 AM,Is it asking for a string or a vector,,
135226527473336320,inclementdab,10/25/2020 7:35 AM,Cause you've got both. Idk what that array is.,,
211779129924780032,hlynge,10/25/2020 8:07 AM,protected TextListboxWidget m_LstPositionList; ??,,
135226527473336320,inclementdab,10/25/2020 8:13 AM,Put the string into it then,,
211779129924780032,hlynge,10/25/2020 8:25 AM,how,,
204255627235557376,benedikz,10/25/2020 9:44 AM,Can a Recipe have two results?,,
137658517615149056,helkhiana,10/25/2020 9:46 AM,Yes,,
204255627235557376,benedikz,10/25/2020 9:46 AM,Thank you:),,
222711381210824704,quadley,10/25/2020 9:49 AM,i think expansion basebuilding does that everything is 1 stick one rope and you can scroll,,
222711381210824704,quadley,10/25/2020 9:49 AM,right?,,
108630700348968960,shortround,10/25/2020 10:08 AM,"How can I set item damage on spawning for an addaction?
```json
        else if (oimvest)
        {
            item = EntityAI.Cast(GetGame().CreateObject(""ReflexVest"", pos));
        }
```",,
292234618667663361,kyhbka,10/25/2020 10:13 AM,"```prolog
if (item)
  item.AddHealth("""","""",-10);
```",,
108630700348968960,shortround,10/25/2020 10:13 AM,"So it'd be
```json
        else if (oimvest)
        {
            item = EntityAI.Cast(GetGame().CreateObject(""ReflexVest"", pos));
            item.AddHealth("""","""",-10);
        }
```",,
292234618667663361,kyhbka,10/25/2020 10:14 AM,you need to check whether the item was actually created,,
